"1","Combined Victorian Football League & Victorian Football Ass Team; Demonstration; Australian Rules Football; Day 14","https://raw.githubusercontent.com/jasonabanico/ArchiVision/main/demo-vic/source-images/1.jpg"
"2","[Australian women marching]; Opening Ceremony; [No slip] Day 1","https://raw.githubusercontent.com/jasonabanico/ArchiVision/main/demo-vic/source-images/2.jpg"
"3","Barbara McAulay reverse dive - running; Springboard; Diving; Day 10","https://raw.githubusercontent.com/jasonabanico/ArchiVision/main/demo-vic/source-images/3.jpg"
"4","Jack Reilly USA makes a safe hit and reaches first base as N. Pratt (Aust) gets the ball; USA V Australia; Baseball","https://raw.githubusercontent.com/jasonabanico/ArchiVision/main/demo-vic/source-images/4.jpg"
"5","Pentathlon Presentation. Winning teams wave to crowd.; Pentathlon; Day 7","https://raw.githubusercontent.com/jasonabanico/ArchiVision/main/demo-vic/source-images/5.jpg"
